18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  ip address 
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  10.0.9.2/24
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:router_bgp [{:<asn> 65525} {:+synchronization false} {:<bgplist> [{:bgp {:router-id "192.0.0.1"}} {:bgp {:+always-compare-med true}} {:bgp {:+deterministic-med true}} {:bgp {:bestpath {:+compare-routerid true}}} {:bgp {:bestpath {:+as-path_confed true}}} {:bgp {:confederation [:identifier "100"]}} {:bgp {:confederation [:peers #{65529 65528 65527 65530}]}}]} {:<neighbors> [{:neighbor {:10.0.18.2 {:remote-as "200"}}} {:neighbor {:10.0.19.2 {:remote-as "300"}}} {:neighbor {:10.0.15.1 {:remote-as "65527"}}} {:neighbor {:10.0.15.1 {:+next-hop-self true}}} {:neighbor {:10.0.15.1 {:send-community "both"}}} {:neighbor {:10.0.15.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.13.1 {:remote-as "65528"}}} {:neighbor {:10.0.13.1 {:+next-hop-self true}}} {:neighbor {:10.0.13.1 {:send-community "both"}}} {:neighbor {:10.0.13.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.11.1 {:remote-as "65529"}}} {:neighbor {:10.0.11.1 {:+next-hop-self true}}} {:neighbor {:10.0.11.1 {:send-community "both"}}} {:neighbor {:10.0.11.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.9.1 {:remote-as "65530"}}} {:neighbor {:10.0.9.1 {:+next-hop-self true}}} {:neighbor {:10.0.9.1 {:send-community "both"}}} {:neighbor {:10.0.9.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.18.2 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.18.2 {:routemap {:rm-export-2 "out"}}}} {:neighbor {:10.0.19.2 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.19.2 {:routemap {:rm-export-2 "out"}}}} {:neighbor {:10.0.15.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.15.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.13.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.13.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.11.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.11.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.9.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.9.1 {:routemap {:rm-export-1 "out"}}}}]}]}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:router_bgp [{:<asn> 65525} {:+synchronization false} {:<bgplist> [{:bgp {:router-id "192.0.0.1"}} {:bgp {:+always-compare-med true}} {:bgp {:+deterministic-med true}} {:bgp {:bestpath {:+compare-routerid true}}} {:bgp {:bestpath {:+as-path_confed true}}} {:bgp {:confederation [:identifier "100"]}} {:bgp {:confederation [:peers #{65529 65528 65527 65530}]}}]} {:<neighbors> [{:neighbor {:10.0.18.2 {:remote-as "200"}}} {:neighbor {:10.0.19.2 {:remote-as "300"}}} {:neighbor {:10.0.15.1 {:remote-as "65527"}}} {:neighbor {:10.0.15.1 {:+next-hop-self true}}} {:neighbor {:10.0.15.1 {:send-community "both"}}} {:neighbor {:10.0.15.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.13.1 {:remote-as "65528"}}} {:neighbor {:10.0.13.1 {:+next-hop-self true}}} {:neighbor {:10.0.13.1 {:send-community "both"}}} {:neighbor {:10.0.13.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.11.1 {:remote-as "65529"}}} {:neighbor {:10.0.11.1 {:+next-hop-self true}}} {:neighbor {:10.0.11.1 {:send-community "both"}}} {:neighbor {:10.0.11.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.9.1 {:remote-as "65530"}}} {:neighbor {:10.0.9.1 {:+next-hop-self true}}} {:neighbor {:10.0.9.1 {:send-community "both"}}} {:neighbor {:10.0.9.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.18.2 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.18.2 {:routemap {:rm-export-2 "out"}}}} {:neighbor {:10.0.19.2 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.19.2 {:routemap {:rm-export-2 "out"}}}} {:neighbor {:10.0.15.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.15.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.13.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.13.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.11.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.11.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.9.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.9.1 {:routemap {:rm-export-1 "out"}}}}]}]]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  router bgp 
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [{:<asn> 65525} {:+synchronization false} {:<bgplist> [{:bgp {:router-id "192.0.0.1"}} {:bgp {:+always-compare-med true}} {:bgp {:+deterministic-med true}} {:bgp {:bestpath {:+compare-routerid true}}} {:bgp {:bestpath {:+as-path_confed true}}} {:bgp {:confederation [:identifier "100"]}} {:bgp {:confederation [:peers #{65529 65528 65527 65530}]}}]} {:<neighbors> [{:neighbor {:10.0.18.2 {:remote-as "200"}}} {:neighbor {:10.0.19.2 {:remote-as "300"}}} {:neighbor {:10.0.15.1 {:remote-as "65527"}}} {:neighbor {:10.0.15.1 {:+next-hop-self true}}} {:neighbor {:10.0.15.1 {:send-community "both"}}} {:neighbor {:10.0.15.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.13.1 {:remote-as "65528"}}} {:neighbor {:10.0.13.1 {:+next-hop-self true}}} {:neighbor {:10.0.13.1 {:send-community "both"}}} {:neighbor {:10.0.13.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.11.1 {:remote-as "65529"}}} {:neighbor {:10.0.11.1 {:+next-hop-self true}}} {:neighbor {:10.0.11.1 {:send-community "both"}}} {:neighbor {:10.0.11.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.9.1 {:remote-as "65530"}}} {:neighbor {:10.0.9.1 {:+next-hop-self true}}} {:neighbor {:10.0.9.1 {:send-community "both"}}} {:neighbor {:10.0.9.1 {:advertisement-interval "5"}}} {:neighbor {:10.0.18.2 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.18.2 {:routemap {:rm-export-2 "out"}}}} {:neighbor {:10.0.19.2 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.19.2 {:routemap {:rm-export-2 "out"}}}} {:neighbor {:10.0.15.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.15.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.13.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.13.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.11.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.11.1 {:routemap {:rm-export-1 "out"}}}} {:neighbor {:10.0.9.1 {:routemap {:rm-in "in"}}}} {:neighbor {:10.0.9.1 {:routemap {:rm-export-1 "out"}}}}]}]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:<asn> 65525}
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:<asn> 65525]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:78] - adding number -->>  65525
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:+synchronization false}
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:+synchronization false]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:94] - adding option -->>  synchronization  false
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:<bgplist> [{:bgp {:router-id "192.0.0.1"}} {:bgp {:+always-compare-med true}} {:bgp {:+deterministic-med true}} {:bgp {:bestpath {:+compare-routerid true}}} {:bgp {:bestpath {:+as-path_confed true}}} {:bgp {:confederation [:identifier "100"]}} {:bgp {:confederation [:peers #{65529 65528 65527 65530}]}}]}
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:<bgplist> [{:bgp {:router-id "192.0.0.1"}} {:bgp {:+always-compare-med true}} {:bgp {:+deterministic-med true}} {:bgp {:bestpath {:+compare-routerid true}}} {:bgp {:bestpath {:+as-path_confed true}}} {:bgp {:confederation [:identifier "100"]}} {:bgp {:confederation [:peers #{65529 65528 65527 65530}]}}]]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [{:bgp {:router-id "192.0.0.1"}} {:bgp {:+always-compare-med true}} {:bgp {:+deterministic-med true}} {:bgp {:bestpath {:+compare-routerid true}}} {:bgp {:bestpath {:+as-path_confed true}}} {:bgp {:confederation [:identifier "100"]}} {:bgp {:confederation [:peers #{65529 65528 65527 65530}]}}]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:bgp {:router-id "192.0.0.1"}}
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:bgp {:router-id "192.0.0.1"}]
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  bgp 
18-06-22 10:51:23 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:router-id "192.0.0.1"}
